CSC,Description,Div,Dept,Class,Size,Retail Price,Item Status,On Spa,Vendor Name,Vendor Code,Division Name,Dept. Name,Class Name
954274,CHEVAL BLANC 2008                  750ml,Y,YS,YSE,750,920.5,S,No,MAISONS MARQUES & DOMAINES / EAST (002225),2225,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954276,YAMATOGAWA SPARKLING JUNMAI DAIG   500ml,Y,YS,YSE,500,22.33,S,No,MUTUAL TRADING COMPANY (000754),754,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954278,KIKUMASA NIGORI JUNMAI SPARKLING   500ml,Y,YS,YSE,500,12.72,S,No,MUTUAL TRADING COMPANY (000754),754,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954280,FOUNDERS BREWING SOLID GOLD LAGER  355ml,Y,YS,YST,355,1.65,U,No,GENERAL DISTRIBUTION COMPANY(000348),348,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954287,LES TETES TETE WHITE               750ml,Y,YS,YSE,750,17.87,S,No,ZRS WINES LLC / ZEV ROVINE (200167),VC0000200167,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954290,LASELVA ROSATO 2017                750ml,Y,YS,YSE,750,16.67,S,No,BON VIVANT IMPORTS-EAST(001643),1643,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954292,FORTALEZA BLANCO STILL STRENGTH    750ml,A,AP,APD,750,50.98,U,No,PARK STREET IMPORTS / LOS ABUELOS 9200201),VC0000200201,SPIRITS,TEQUILA,TEQUILA - SILVER
954294,SWICK BRING IT RED 2017            750ml,Y,YS,YSE,750,18.58,S,No,SWICK WINES (200204),VC0000200204,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954296,SWICK PINOT NOIR                   750ml,Y,YS,YSE,750,19.7,S,No,SWICK WINES (200204),VC0000200204,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954297,VILLA MARIA  SAUV BLNC CELLR SLCT  750ml,Y,YS,YSE,750,21.01,U,No,"WINEBOW, INC - P / SGWS (000627)",627,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954298,CHATEAU ST. MICHELLE RED BLEND     750ml,Y,YS,YSE,750,20.06,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954299,CHATEAU ST. MICHELLE ROSE          750ml,Y,YS,YSE,750,16.06,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954300,DOGFISH HEAD LUPULUAU              355ml,Y,YS,YST,355,3.03,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954302,DOGFISH HEAD PALO SANTO MARRON     355ml,Y,YS,YST,355,4.83,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954303,DOGFISH HEAD WOOD AGED BREW        355ml,Y,YS,YST,355,4.23,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954304,DOGFISH HEAD BURTON BATON          355ml,Y,YS,YST,355,4.83,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954305,DOGFISH HEAD LIQUID TRUTH SERUM   473 ml,Y,YS,YST,473,3.93,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954308,PODERE SANTA LACRIMA CANTERELLE    750ml,Y,YS,YSE,750,28.03,S,No,MARITIME WINE TRADING COLLECTIVE (002219),2219,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954309,2 ROW DARK ALLEY IMPERIAL STOUT      473,Y,YS,YST,355,5.95,S,No,2 ROW BREWING (002291),2291,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954310,LA CAILLE SPECIAL OCCASION RED     750ml,Y,YS,YSE,750,50.0,S,No,LA CAILLE WINERY,743,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954311,LA CAILLE SPECIAL OCCASION WHITE   750ml,Y,YS,YSE,750,50.0,S,No,LA CAILLE WINERY,743,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954315,KOSTRITZER                         500ml,Y,YS,YST,500,2.79,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954316,WEIHENSTEPHAN KORBINAN             500ml,Y,YS,YST,500,5.59,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954317,WEIHENSTEPHAN VITUS                500ml,Y,YS,YST,500,5.59,S,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954318,SIEMBRA VALLES ANCESTRAL           750ml,Y,YS,YSA,750,107.47,S,No,"SURO INTERNATIONAL IMPORTERS, INC.(200143)",VC0000200143,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954319,ROOSTERS SHORELINE RED ALE          355m,Y,YS,YST,355,2.25,U,No,GENERAL DISTRIBUTION COMPANY(000348),348,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954329,TENUTA PRIMA PIETRA 2012           750ml,Y,YS,YSE,750,73.56,U,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954331,TENUTA PRIMA PIETRA'15           750ml,Y,YS,YSE,750,52.88,U,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954337,DOM HUET VOUVRAY SEC LHL'22,K,KR,KRB,750,37.99,L,No,VIEUX VINS INC/ THE RARE WINE CO (001780),1780,WINE - WHITE TABLE,WHITE - IMPORTED,FRENCH WHITE - BORDEAUX & LOIRE
954340,BRECKENRIDGE DARK ARTS             750ml,Y,YS,YSA,750,379.0,U,No,BRECKENRIDGE DISTILLERY (002274),2274,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954341,FIELD RECORDINGS SKINS'22/23       750ml,M,MO,MOW,750,19.99,L,No,22 HUNDRED CELLARS dba FIELD RECORDINGS WINE,VC0000200105,WINE - BLUSH & ROSE,ORANGE WINE,ORANGE WINE - DOMESTIC
954347,MEINKLANG CIDER                    750ml,Y,YS,YSE,750,16.03,S,No,ZRS WINES LLC / ZEV ROVINE (200167),VC0000200167,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954354,MAD FRITZ FOX  THE GRAPES          750ml,Y,YS,YST,750,24.98,S,No,MAD FRITZ BREWING (002311),2311,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954355,NOBILO SAUVIGNON BLANC KEG      19000 ml,Y,YS,YSE,19000,275.14,U,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954356,WATERPOCKET PEACH WHISKEY          750ml,Y,YS,YSA,750,39.99,U,No,WATERPOCKET DISTILLERY (200091),VC0000200091,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954357,WATERPOCKET EAU DE MELISSE         750ml,Y,YS,YSA,750,39.99,S,No,WATERPOCKET DISTILLERY (200091),VC0000200091,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954358,HIVE ECCENTRIC COFFEE LIQUEUR      750ml,Y,YS,YSC,750,36.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - LIQUEURS
954359,HIVE AGED BLACK CURRENT BRANDY     750ml,Y,YS,YSA,750,49.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954362,HIVE DIG IT                        750ml,Y,YS,YSA,750,24.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954363,HIVE CORGI KISSES BLACK CHERRY LICK750ml,Y,YS,YSA,750,32.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954364,HIVE SUNNY PEAR LICKER             750ml,Y,YS,YSA,750,32.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954367,HIVE CLEARLY BUZZZZED HONEY SPIRIT  750m,Y,YS,YSA,750,44.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954368,HIVE BUZZED EXTRA HONEY SPIRIT     750ml,Y,YS,YSA,750,46.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954369,QUINTA DO MONTALTO MALHADA RED'21  750ml,P,PR,PRP,750,11.99,L,No,BON VIVANT IMPORTS-EAST(001643),1643,WINE - RED TABLE,RED WINE - IMPORTED,SPANISH RED - MISC
954372,IMAGERY CHARDONNAY                 750ml,Y,YS,YSE,750,15.06,S,No,WINE GROUP (000600),600,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954373,LA FORTEZZA FALANGHINA             750ml,Y,YS,YSE,750,21.7,S,No,KYSELA PERE ET FILS (000483),483,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954377,TOASTED BARREL DOLL FACE WHITE IPA 650ml,Y,YS,YST,650,5.95,S,No,TOASTED BARREL BREWERY,VC0000200255,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954378,TOASTED BARREL UTAH DOUBLE IPA     650ml,Y,YS,YST,650,6.95,S,No,TOASTED BARREL BREWERY,VC0000200255,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954379,CLOS DU BOIS SLIGHTLY BUBBLED      750ml,Y,YS,YSE,750,11.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954382,GIFFARD PASSION FRUIT              750ml,Y,YS,YSC,750,25.78,S,No,PARK STREET IMPORTS/BACK BAR (200136),VC0000200136,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - LIQUEURS
954386,HIDDEN LEGEND WILD ELDERBERRY MEAD 750ml,Y,YS,YSE,750,20.06,S,No,HIDDEN LEGEND WINERY (200258),VC0000200258,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954387,HIDDEN LEGEND PURE HONEY MEAD      750ml,Y,YS,YSE,750,19.06,S,No,HIDDEN LEGEND WINERY (200258),VC0000200258,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954388,HIDDEN LEGEND THE KINGS MEAD       750ml,Y,YS,YSE,750,19.06,S,No,HIDDEN LEGEND WINERY (200258),VC0000200258,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954389,GREAT BASIN FIRELIT HAZY IPA      355 ml,T,TN,TNF,355,1.99,1,No,GOLDEN BEVERAGE (000398),398,BEER,BEER - ALE,ALE - BITTER & ESB
954390,ACE SPACE                          355ml,Y,YS,YST,355,2.21,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954391,ACE JOKER DRY CIDER CAN           355 ml,G,GL,GLC,355,2.54,U,No,CARLSON DISTRIBUTING COMPANY(000212),212,"WINE - FRUIT, CIDER, AND SAKE",CIDER,CIDER - BASIC
954394,GHOST PINES ZINFANDEL              750ml,Y,YS,YSE,750,17.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954395,BEAUCASTEL CNP MIXED 04/06/07/09   750ml,Y,YS,YSE,750,128.17,S,No,VINEYARD BRANDS INC(000979),979,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954399,WILLIE'S SNOWCREST VODKA           750ml,Y,YS,YSA,750,31.05,S,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954401,EL MEXICANO REPOSADO TEQUILA       750ml,A,AP,APJ,750,17.28,D,No,CARLSON DISTRIBUTING COMPANY(000212),212,SPIRITS,TEQUILA,TEQUILA - REPOSADO & ANEJO
954402,WILLIE'S COFFEE CREAM LIQUEUR      750ml,Y,YS,YSC,750,31.05,S,No,CARLSON DISTRIBUTING COMPANY(000212),212,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - LIQUEURS
954407,ROGUE DEAD N DEAD                  650ml,Y,YS,YST,650,11.75,U,No,M & M DISTRIBUTING(000086),86,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954408,KIRYIANNI AKAKIES SPARKING ROSE    750ml,Y,YS,YSE,750,20.22,U,No,DIAMOND IMPORTERS INC  (001984),1984,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954409,DOM HUET PETTILANT SPARKLING       750ml,Y,YS,YSE,750,38.08,S,No,VIEUX VINS INC/ THE RARE WINE CO (001780),1780,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954419,DECOY ROSE                         750ml,Y,YS,YSE,750,16.99,S,No,DUCKHORN VINEYARD (000271),271,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954420,DUPLIN COOL MUSCADINE              750ml,Y,YS,YSE,750,17.76,S,No,DUPLIN WINE CELLARS (001290),1290,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954426,GAI'A ESTATE RED 2015              750ml,Y,YS,YSE,750,53.19,S,No,"WINEBOW, INC/CRAFT & ESTATE(001617)",1617,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954429,ST. FEUILLIEN TRIPEL               355ml,Y,YS,YST,355,5.99,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954430,VALORI TREBBIANO                   750ml,Y,YS,YSE,750,8.78,U,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954431,JOE SWICK PINOT GRIS               750ml,Y,YS,YSE,750,15.47,S,No,SWICK WINES (200204),VC0000200204,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954432,JACKY PREYS CUVEE DE FIE GRIS BL 2 750ml,Y,YS,YSE,750,22.57,S,No,NORTH BERKELEY IMPORTS (001012),1012,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954434,EGLY-OURIET BRUT VRIGNY NV         750ml,Y,YS,YSE,750,99.03,S,No,NORTH BERKELEY IMPORTS (001012),1012,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954435,JEAN VESSELLE NV BRUT RES          750ml,Y,YS,YSE,750,52.34,S,No,NORTH BERKELEY IMPORTS (001012),1012,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954438,BADIA A COLTIBUONO CHINATI RSV 1974750ml,Y,YS,YSE,750,85.14,S,No,UVE ENTERPRISES / DALLA TERRA (000041),41,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954447,POLIZIANO VINO NOBILE ASIONE013   1500ml,Y,YS,YSE,1500,155.11,U,No,UVE ENTERPRISES / DALLA TERRA (000041),41,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954451,SAN ANTONIO CARDINALE RED          750ml,Y,YS,YSE,750,10.06,U,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954454,PODERE LE RIPI BONSAI'18         750ml,Y,YS,YSE,750,285.71,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954455,BRUXO NO. 4 MEZCAL ENSAMBLE        750ml,Y,YS,YSA,750,92.2,U,No,H.MERCER IMPORTS INC (002001),2001,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954456,BRUXO NO. 5 MEZCAL TOBALA          750ml,Y,YS,YSA,750,150.2,U,No,H.MERCER IMPORTS INC (002001),2001,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954457,BRUXO X MEZCAL                     750ml,Y,YS,YSA,750,35.17,U,No,H.MERCER IMPORTS INC (002001),2001,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954458,BEIRUT PILSNER                     330ml,Y,YS,YST,330,2.99,S,No,BALIZET HARVEST (200376),VC0000200376,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954461,CENTONZE NERO D'AVOLA'17           750ml,Y,YS,YSE,750,16.46,S,No,DE GRAZIA IMPORTS WEST (200263),VC0000200263,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954464,PAX GAMAY NOIR SONOMA              750ml,Y,YS,YSE,750,33.32,U,No,"PAX MAHLE WINES, LLC (200262)",VC0000200262,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954466,STAGLIN FAMILY CABERNET '14/16/18    750,Y,YS,YSE,750,292.98,S,No,STAGLIN FAMILY VINEYARD(000512),512,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954467,MASSOLINO BAROLO MARGHERIA 2009    750ml,Y,YS,YSE,750,90.17,S,No,VINEYARD BRANDS INC(000979),979,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954473,SWICK WYD UUP CHARDONNAY           750ml,Y,YS,YSE,750,18.58,U,No,SWICK WINES (200204),VC0000200204,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954474,ROUSSEAU GEVRYCHAMBERTIN 2015      750ml,Y,YS,YSE,750,122.0,U,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954475,ROUSSEAU GEVRYCHAMBERTIN CLOS 2015 750ml,Y,YS,YSE,750,267.7,U,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954476,ROUSSEAU CHARMESCHAMBERTIN 2015    750ml,Y,YS,YSE,750,262.06,U,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954477,ROUSSEAU CHAMBERTIN CLOS DE BEZE 15750ml,Y,YS,YSE,750,783.45,U,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954478,ROUSSEAU CHAMBERTIN 2015           750ml,Y,YS,YSE,750,783.45,U,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954480,ODELL OKTOBERFEST                  355ml,Y,YS,YST,355,2.29,S,No,GENERAL DISTRIBUTION COMPANY(000348),348,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954481,ODELL CLOUD CATCHER                355ml,Y,YS,YST,355,2.55,U,No,GENERAL DISTRIBUTION COMPANY(000348),348,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954482,INFINITE MONKEY THEOREM BUBBLE UNIV250ml,Y,YS,YSE,250,4.23,S,No,THE INFINITE MONKEY THEOREM (002416),2416,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954484,GRAVNER BREG BIANCO                750ml,Y,YS,YSE,750,91.27,S,No,ROSENTHAL WINE MERCHANT (000736),736,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954486,DESCHAMPS POUILLY SUR LOIRE        750ml,Y,YS,YSE,750,23.76,U,No,ROSENTHAL WINE MERCHANT (000736),736,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954487,LARMANDIER VERTUS CHAMPAGNE        750ml,Y,YS,YSE,750,57.04,S,No,ROSENTHAL WINE MERCHANT (000736),736,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954488,LOPEZ HEREDIA BOSCONIA RSV'11`,Y,YS,YSE,750,44.5,S,No,THINK GLOBAL LLC. (000493),493,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954489,ZYME TRANALTRI                    375 ml,Y,YS,YSE,375,46.07,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954490,ZAPUNTEL BRUNELLO DI MONTALCINO    750ml,Y,YS,YSE,750,55.57,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954491,GRIMM MANGO GUAVA POP              650ml,Y,YS,YST,650,11.44,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954492,BREWFIST PRAIRIE SPAGHETTI WEST    355ml,Y,YS,YST,355,6.5,U,No,NORTHWEST SPECIALTY BEVERAGE / GOLDEN,1117,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954493,NIGORI SILKY MILD SAKE           1500 ml,Y,YS,YSE,1500,14.87,S,No,TAKARA SAKE USA INC (NUMANO) (000630),630,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954497,E PIRA E FIGLI BAROLO VIA NUOVA'17     7,Y,YS,YSE,750,97.32,S,No,INDIGENOUS SELECTIONS LLC (002193),2193,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954498,E PIRA E FIGLI BARBERA'20          750ml,Y,YS,YSE,750,45.5,S,No,INDIGENOUS SELECTIONS LLC (002193),2193,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954504,RIDGE MONTEBELLO CABERNET 2013     750ml,Y,YS,YSE,750,227.05,U,No,RIDGE VINEYARDS (000785),785,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954507,SALVETTA NOSIOLA 2013              750ml,Y,YS,YSE,750,26.25,S,No,BON VIVANT IMPORTS-EAST(001643),1643,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954508,TERRE A MANO SASSOCARLO 2013       750ml,Y,YS,YSE,750,27.16,S,No,BON VIVANT IMPORTS-WEST (001388),1388,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954513,4 ROSES SB ANNIVERSARY LIMITED ED. 750ml,Y,YS,YSA,750,137.21,U,No,FOUR ROSES DISTILLERY LLC (001658),1658,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
954514,WILD RIDE WHOOPTY WHOOP WHEAT      650ml,Y,YS,YST,650,6.1,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954515,WILD RIDE NUT CRUSHER PB PORTER    355ml,Y,YS,YST,355,2.59,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954517,STAGS LEAP KIARA CHARDONNAY        750ml,Y,YS,YSE,750,30.29,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954518,TOCCALMATTO/EVIL TWIN KALEIDOSCOPE 750ml,Y,YS,YST,750,13.03,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954519,TOCCALMATTO/NØGNE Ø TOHKI SHU      300ml,Y,YS,YST,300,5.86,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954520,TOCCALMATTO/STILLWATER ARMELLA     750ml,Y,YS,YST,750,8.49,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
954521,BADIA A COLTIBUONO CL RSV       750ml,Y,YS,YSE,750,39.99,S,No,UVE ENTERPRISES / DALLA TERRA (000041),41,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954525,BAREFOOT ROSE SPRITZER             750ml,Y,YS,YSE,750,9.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
954526,CUILLERON ST. JOSEPH CAVANOS'17    750ml,Y,YS,YSE,750,43.31,S,No,ROSENTHAL WINE MERCHANT (000736),736,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
